,matchId,playerId,interveningOpponents,interveningTeammates,minute,second,outcome,converted_seconds,distance,angle,angle_degrees,interferenceOnShooter_encoded,bodyPart_head,bodyPart_left foot,bodyPart_other,bodyPart_right foot,playType_free kick,playType_olimpico,playType_open play,playType_penalty
167,m_46,p_142,3,0,57.0,1,saved by keeper,1.0,8.529390365084717,-0.6615573076228654,-37.90444163282807,2.0,True,False,False,False,False,False,True,False
168,m_121,p_158,1,0,27.0,16,goal,1.0,14.98463546436816,-0.7971956339747511,-45.67594527300922,1.0,False,False,False,True,False,False,True,False
169,m_236,p_43,1,0,43.0,32,goal,1.0,14.461967362706917,0.26158230324163245,14.987561971056813,1.0,True,False,False,False,False,False,True,False
170,m_51,p_42,4,1,85.0,54,missed chance,1.0,24.75194133800418,-0.07076056060562728,-4.05428147868212,1.0,False,True,False,False,False,False,True,False
171,m_33,p_65,2,0,15.0,30,missed chance,1.0,21.59404084464045,-0.11556666316606601,-6.62148205182557,3.0,False,False,False,True,False,False,True,False
172,m_26,p_157,2,0,59.0,4,missed chance,1.0,9.705179029775804,-0.45212738133882313,-25.904990753016502,3.0,True,False,False,False,False,False,True,False
173,m_35,p_139,4,1,52.0,25,saved by keeper,1.0,20.305489405577006,1.139970773960715,65.31551411621093,2.0,False,True,False,False,False,False,True,False
174,m_187,p_143,1,0,7.0,36,missed chance,1.0,8.324385863233395,-0.1507313473696523,-8.63627004460142,2.0,False,False,False,True,False,False,True,False
175,m_201,p_135,7,2,20.0,40,blocked shot,1.0,27.236279114445864,0.0642968280798413,3.6839368850531473,1.0,False,False,False,True,True,False,False,False
176,m_146,p_109,2,0,48.0,43,saved by keeper,1.0,11.908337415441334,0.341668238827946,19.576148078509146,2.0,True,False,False,False,False,False,True,False
177,m_89,p_60,2,0,40.0,42,saved by keeper,1.0,12.72982325093322,0.03928794939954969,2.251033686317734,3.0,True,False,False,False,False,False,True,False
178,m_136,p_33,1,0,76.0,51,goal,1.0,10.97,0.0,0.0,1.0,False,True,False,False,False,False,False,True
179,m_101,p_126,2,0,24.0,15,blocked shot,1.0,6.359654078642957,-0.7297763079611643,-41.813102434814134,3.0,False,False,False,True,False,False,True,False
180,m_28,p_138,2,1,14.0,35,blocked shot,1.0,18.271674800083325,-0.08218677349270158,-4.708955252929468,2.0,False,False,False,True,False,False,True,False
181,m_69,p_93,2,0,45.0,50,saved by keeper,1.0,12.317507864823956,1.197677121200971,68.62184426419401,3.0,False,True,False,False,False,False,True,False
182,m_114,p_88,2,0,44.0,54,missed chance,1.0,16.129128928742556,-1.0171917122930374,-58.280792070076544,1.0,False,False,False,True,False,False,True,False
183,m_1,p_16,1,0,33.0,48,goal,1.0,6.997885394888945,-0.0715110892988678,-4.09728360520827,1.0,False,False,False,True,False,False,True,False
184,m_168,p_96,2,0,65.0,20,missed chance,1.0,24.834016992826594,0.5853222436497187,33.53649421625693,1.0,False,True,False,False,False,False,True,False
185,m_32,p_124,1,0,90.0,48,missed chance,1.0,11.743972922312109,-1.5068902921026954,-86.33845392672025,1.0,False,False,False,True,False,False,True,False
186,m_107,p_95,2,0,79.0,15,missed chance,1.0,8.47764707923136,0.4900267128758762,28.0764624964567,3.0,True,False,False,False,False,False,True,False
187,m_18,p_89,2,0,40.0,52,blocked shot,1.0,25.45572823550723,-0.6041284802986999,-34.61401220476781,1.0,False,False,False,True,False,False,True,False
188,m_95,p_94,2,0,16.0,13,saved by keeper,1.0,8.494727776685961,-0.058894077933976316,-3.374382103931394,2.0,False,True,False,False,False,False,True,False
189,m_6,p_42,7,1,34.0,5,missed chance,1.0,29.024046926643432,-0.3055157380990085,-17.504762367897396,1.0,False,False,False,True,True,False,False,False
190,m_68,p_115,1,0,43.0,35,goal,1.0,11.295950601874994,-0.38478055789023036,-22.046302005799447,1.0,False,False,False,True,False,False,True,False
191,m_11,p_116,2,0,23.0,35,goal,1.0,20.20519982578742,-0.224090838202795,-12.839459256569146,2.0,False,False,False,True,False,False,True,False
192,m_36,p_18,4,1,35.0,52,missed chance,1.0,24.603174591909884,-0.1835252759261029,-10.515223744539588,1.0,False,False,False,True,True,False,False,False
193,m_47,p_154,3,2,42.0,29,missed chance,1.0,19.533819390994687,0.24510282503335304,14.04335742114459,1.0,False,True,False,False,False,False,True,False
194,m_190,p_14,2,0,64.0,40,missed chance,1.0,7.743900825811241,0.9913895000732798,56.80243420778355,1.0,False,True,False,False,False,False,True,False
195,m_131,p_132,3,0,1.0,52,saved by keeper,1.0,24.60709247351259,-0.34102837159815985,-19.539486386793673,1.0,False,False,False,True,False,False,True,False
196,m_214,p_158,3,1,17.0,56,saved by keeper,1.0,25.321176907876932,-0.437152044052212,-25.046967129708786,1.0,False,False,False,True,False,False,True,False
197,m_126,p_39,1,0,30.0,24,saved by keeper,1.0,10.97,0.0,0.0,1.0,False,False,False,True,False,False,False,True
198,m_52,p_48,1,0,51.0,39,blocked shot,1.0,16.398759099395296,0.7746180721629627,44.38234626949801,1.0,False,False,False,True,False,False,True,False
199,m_201,p_119,1,0,48.0,6,goal,1.0,6.072898813581534,0.16541938666627062,9.477832705619951,2.0,True,False,False,False,False,False,True,False
200,m_198,p_64,6,2,18.0,46,blocked shot,1.0,14.584443767247349,-0.22402364703792346,-12.83560948640144,2.0,False,False,False,True,False,False,True,False
201,m_208,p_145,3,1,85.0,37,blocked shot,1.0,21.791856277059097,0.5815116675987644,33.31816429102362,2.0,False,False,False,True,False,False,True,False
202,m_127,p_42,1,0,56.0,31,saved by keeper,1.0,14.07918321494539,-0.12461928843541871,-7.14015927327296,2.0,False,True,False,False,False,False,True,False
203,m_136,p_85,2,0,2.0,36,goal,1.0,4.552208255341577,-0.16550981860513808,-9.483014074050242,1.0,False,False,False,True,False,False,True,False
204,m_117,p_49,2,0,6.0,0,missed chance,0.0,12.272868450366444,0.6553975488495992,37.551513452301236,2.0,False,True,False,False,False,False,True,False
205,m_145,p_97,6,2,70.0,59,missed chance,1.0,31.406147487394882,-0.818951684267942,-46.92247513368341,1.0,False,True,False,False,False,False,True,False
206,m_146,p_103,2,0,83.0,47,saved by keeper,1.0,7.681985420449586,-1.3409728026298067,-76.83208203251746,1.0,False,False,False,True,False,False,True,False
207,m_3,p_43,4,1,59.0,42,missed chance,1.0,15.462021213282565,0.01616935396418318,0.926435739600823,2.0,False,False,False,True,False,False,True,False
208,m_178,p_21,3,0,5.0,24,saved by keeper,1.0,25.711104604820072,0.5287463596329524,30.29493483987457,1.0,False,True,False,False,False,False,True,False
209,m_19,p_119,3,0,84.0,18,missed chance,1.0,23.720796782570353,0.211947203403593,12.143680234626675,2.0,False,True,False,False,False,False,True,False
210,m_45,p_160,2,0,45.0,34,missed chance,1.0,12.822082514162823,-0.6470886772420369,-37.075450176671836,2.0,False,False,False,True,False,False,True,False
211,m_214,p_26,2,0,17.0,18,missed chance,1.0,14.183388170673467,-0.4166494149961723,-23.872253015875422,3.0,False,True,False,False,False,False,True,False
212,m_39,p_138,6,1,44.0,26,saved by keeper,1.0,24.63987418799049,0.5543403606684778,31.761363080063635,1.0,False,True,False,False,True,False,False,False
213,m_236,p_157,2,0,51.0,44,missed chance,1.0,25.10500348536124,-0.2306801207359776,-13.216997335739782,3.0,False,False,False,True,False,False,True,False
214,m_140,p_133,2,0,85.0,44,missed chance,1.0,9.867775838556529,0.3614986910206485,20.71234929498695,2.0,True,False,False,False,False,False,True,False
215,m_87,p_43,2,0,22.0,52,missed chance,1.0,22.490077812226442,0.0667456260632244,3.824242674381146,2.0,False,False,False,True,False,False,True,False
216,m_163,p_146,2,0,66.0,9,saved by keeper,1.0,23.15589989613878,0.8541601079318275,48.93976921293259,2.0,False,False,False,True,False,False,True,False
217,m_222,p_29,2,0,80.0,53,blocked shot,1.0,14.849033638590763,1.0622587862425683,60.86294520238864,3.0,False,True,False,False,False,False,True,False
218,m_12,p_144,2,0,67.0,15,saved by keeper,1.0,10.980573755501121,-1.1989147992338969,-68.69275799187672,2.0,False,False,False,True,False,False,True,False
219,m_225,p_139,5,3,13.0,12,missed chance,1.0,31.896026398283535,0.1729831648177591,9.911205270873506,1.0,False,False,False,True,False,False,True,False
220,m_160,p_57,3,0,76.0,39,missed chance,1.0,18.150275480003053,-0.6490106949170664,-37.18557367760057,3.0,False,False,False,True,False,False,True,False
221,m_61,p_92,1,0,66.0,36,saved by keeper,1.0,1.9039432764659772,0.40489178628508343,23.19859051364819,2.0,False,True,False,False,False,False,True,False
222,m_183,p_44,2,0,30.0,40,blocked shot,1.0,15.171067859580619,-0.4780923589977068,-27.39267438802201,3.0,False,True,False,False,False,False,True,False
223,m_16,p_136,1,0,78.0,30,saved by keeper,1.0,12.272868450366444,0.6553975488495992,37.551513452301236,2.0,False,True,False,False,False,False,True,False
224,m_97,p_123,5,2,59.0,55,missed chance,1.0,26.139175579960437,0.27031202080377975,15.487737943709087,1.0,False,False,False,True,False,False,True,False
225,m_32,p_108,3,0,11.0,53,missed chance,1.0,11.143756099269224,-0.7059982851855705,-40.45072208460666,3.0,True,False,False,False,False,False,True,False
226,m_6,p_35,3,0,43.0,33,blocked shot,1.0,13.072329555209356,-0.7312798781106215,-41.89925065857988,2.0,False,False,False,True,False,False,True,False
227,m_23,p_46,2,0,58.0,55,missed chance,1.0,27.738855419789765,-0.657849705776094,-37.69201169489316,2.0,False,False,False,True,False,False,True,False
228,m_78,p_139,1,0,6.0,1,missed chance,1.0,10.954715879474008,-0.7208050936613285,-41.29908971832613,1.0,False,False,False,True,False,False,True,False
229,m_14,p_50,1,0,63.0,42,missed chance,1.0,14.830418065583991,-0.7381779212647877,-42.29447941821272,1.0,False,False,False,True,False,False,True,False
230,m_226,p_139,3,0,20.0,6,missed chance,1.0,18.538190310815132,-0.9862347629272833,-56.50708952481864,2.0,False,False,False,True,False,False,True,False
231,m_141,p_6,1,0,36.0,43,goal,1.0,10.808931492057853,-0.3287720890903543,-18.8372531265764,2.0,False,False,False,True,False,False,True,False
232,m_79,p_97,2,0,21.0,48,missed chance,1.0,20.83560894238515,0.19268926929579488,11.040281888108808,2.0,False,False,False,True,False,False,True,False
233,m_62,p_106,2,0,90.0,51,blocked shot,1.0,20.724140512938046,0.8790235676679607,50.36434051990648,2.0,False,False,False,True,False,False,True,False
234,m_157,p_150,4,0,42.0,7,missed chance,1.0,31.312981333625835,0.32437628053764184,18.585391848958462,1.0,False,True,False,False,False,False,True,False
235,m_230,p_51,1,0,48.0,53,missed chance,1.0,7.883558841031125,-0.3213494312733503,-18.41196616089228,1.0,True,False,False,False,False,False,True,False
236,m_188,p_148,2,0,33.0,16,goal,1.0,24.2239220606408,0.5050135034040448,28.935142342167403,1.0,False,False,False,True,False,False,True,False
237,m_137,p_101,2,0,13.0,40,saved by keeper,1.0,26.26421519863101,0.4000923030895219,22.923600382698552,2.0,False,False,False,True,False,False,True,False
238,m_39,p_9,2,0,87.0,46,missed chance,1.0,23.046277356657843,0.6242343324823179,35.76599267840301,1.0,False,False,False,True,False,False,True,False
239,m_141,p_23,3,1,4.0,46,goal,1.0,23.539177980549788,0.4495881136387878,25.759501430750586,1.0,False,False,False,True,False,False,True,False
240,m_149,p_54,2,0,69.0,23,saved by keeper,1.0,25.899886100135653,-0.6762484181679951,-38.746180263424144,2.0,False,True,False,False,False,False,True,False
241,m_196,p_56,2,0,25.0,6,saved by keeper,1.0,27.435059686466875,-0.19217722134273832,-11.010943701490353,2.0,False,False,False,True,False,False,True,False
242,m_70,p_116,3,0,4.0,21,saved by keeper,1.0,7.149664327784907,-0.5099513699035553,-29.218061252388388,2.0,False,True,False,False,False,False,True,False
243,m_159,p_149,2,0,37.0,21,missed chance,1.0,17.17627724508428,-1.0876199507526767,-62.31603289235482,1.0,False,False,False,True,False,False,True,False
244,m_220,p_85,1,0,64.0,30,saved by keeper,1.0,12.9491698575623,0.27288971920958754,15.635429183219474,2.0,False,True,False,False,False,False,True,False
245,m_147,p_151,3,0,73.0,57,blocked shot,1.0,15.770279008311807,0.32195107574947895,18.446437850141812,2.0,False,False,False,True,False,False,True,False
246,m_21,p_92,3,0,47.0,22,blocked shot,1.0,23.453803529491758,-0.6117738525103202,-35.05205976530025,2.0,False,True,False,False,False,False,True,False
247,m_145,p_33,2,0,20.0,6,saved by keeper,1.0,21.428252378577213,-0.6948577790642032,-39.81241810221266,2.0,False,False,False,True,False,False,True,False
248,m_126,p_157,3,0,20.0,30,saved by keeper,1.0,26.847981302138898,-0.6136247723320282,-35.158109659301225,1.0,False,False,False,True,False,False,True,False
249,m_88,p_104,1,0,14.0,13,missed chance,1.0,13.01436898201369,-0.6359708991989641,-36.43844841724055,1.0,False,True,False,False,False,False,True,False
250,m_143,p_152,0,0,46.0,21,goal,1.0,3.8075714044519247,-0.5530314441506405,-31.686367687856603,2.0,False,True,False,False,False,False,True,False
251,m_14,p_90,2,0,67.0,23,missed chance,1.0,21.693448319711646,0.809847154455602,46.400824000985295,2.0,False,False,False,True,False,False,True,False
252,m_30,p_102,5,1,67.0,34,saved by keeper,1.0,31.694658856028095,-0.03944905287268694,-2.260264235393398,1.0,False,False,False,True,True,False,False,False
253,m_106,p_44,4,1,84.0,21,goal,1.0,20.049012444507085,-0.36892853210685705,-21.138047831679593,2.0,False,False,False,True,False,False,True,False
254,m_107,p_116,3,1,62.0,17,missed chance,1.0,26.68767505797386,0.41335448525789187,23.68346744807981,2.0,False,True,False,False,False,False,True,False
255,m_91,p_67,2,1,93.0,57,saved by keeper,1.0,28.018167320508315,0.5632527321176591,32.27200434955462,2.0,False,False,False,True,False,False,True,False
256,m_233,p_86,5,1,73.0,40,missed chance,1.0,17.27524529492997,-0.08693892538943963,-4.981233500217648,1.0,False,False,False,True,False,False,True,False
257,m_78,p_29,3,0,39.0,43,missed chance,1.0,26.448911130706307,-0.037817753577176656,-2.166797670637994,2.0,False,True,False,False,False,False,True,False
258,m_145,p_155,2,0,73.0,21,blocked shot,1.0,14.064096131639602,0.9235978514597951,52.91825885599698,2.0,False,False,False,True,False,False,True,False
259,m_217,p_131,1,0,35.0,21,missed chance,1.0,34.59229972118072,-0.7445044438498005,-42.65696246132815,2.0,False,False,False,True,False,False,True,False
260,m_195,p_96,3,0,77.0,29,saved by keeper,1.0,26.931160390892924,0.009283060478688784,0.531880186393561,1.0,False,True,False,False,False,False,True,False
261,m_126,p_82,4,1,3.0,43,missed chance,1.0,16.12331541588144,-0.9612898120324113,-55.07784911838139,2.0,False,True,False,False,False,False,True,False
262,m_154,p_72,1,0,69.0,47,missed chance,1.0,15.287537407967315,-0.5880026035475675,-33.690067525979785,1.0,False,False,False,True,False,False,True,False
263,m_36,p_94,3,0,80.0,30,missed chance,1.0,23.118081667820107,0.8236409109441903,47.1911480314126,3.0,False,False,False,True,False,False,True,False
264,m_17,p_128,8,3,29.0,7,blocked shot,1.0,24.360295564709393,0.3997171882281845,22.90210788431128,1.0,False,True,False,False,True,False,False,False
265,m_131,p_87,1,0,48.0,57,missed chance,1.0,14.756313902868833,-1.039209697688057,-59.54232970659184,2.0,False,False,False,True,False,False,True,False
266,m_30,p_67,3,2,75.0,22,missed chance,1.0,27.416090166177963,0.5452987309111343,31.24331585504796,1.0,False,False,False,True,False,False,True,False
267,m_232,p_127,4,0,71.0,40,blocked shot,1.0,25.527404881812803,-0.5908274547907043,-33.851919579963806,2.0,False,True,False,False,False,False,True,False
268,m_119,p_12,2,0,36.0,13,missed chance,1.0,10.516320649352606,0.3891588187869244,22.29715787678718,3.0,True,False,False,False,False,False,True,False
269,m_168,p_77,2,0,28.0,9,missed chance,1.0,31.219087110292,0.05608484870475656,3.2134251254123125,1.0,False,False,False,True,False,False,True,False
270,m_202,p_65,1,0,55.0,38,goal,1.0,10.97,0.0,0.0,1.0,False,False,False,True,False,False,False,True
271,m_117,p_89,1,0,92.0,55,missed chance,1.0,7.24486024709932,-0.4636476090008061,-26.56505117707799,2.0,True,False,False,False,False,False,True,False
272,m_211,p_79,0,0,10.0,19,goal,1.0,3.773274440058661,-0.1329017949793729,-7.614711942031021,2.0,False,True,False,False,False,False,True,False
273,m_5,p_43,2,0,46.0,4,goal,1.0,21.528943308950396,-0.4430812176890501,-25.386683755099845,2.0,False,False,False,True,False,False,True,False
274,m_112,p_128,2,1,81.0,13,saved by keeper,1.0,21.962809474199787,0.03415527706504339,1.9569532239269638,2.0,False,False,False,True,False,False,True,False
275,m_208,p_88,4,0,52.0,56,missed chance,1.0,29.52956484609958,-0.6537960579944349,-37.45975478537152,1.0,False,True,False,False,True,False,False,False
276,m_145,p_25,8,2,36.0,11,saved by keeper,1.0,22.74143575062929,-0.37029931693217394,-21.21658801679083,1.0,False,False,False,True,True,False,False,False
277,m_134,p_148,3,0,31.0,46,blocked shot,1.0,23.431611126851692,0.4399788721116396,25.208932446923146,2.0,False,True,False,False,False,False,True,False
278,m_196,p_33,4,0,62.0,52,saved by keeper,1.0,23.34472531429745,0.23739439296445158,13.60169679693324,2.0,False,True,False,False,False,False,True,False
279,m_17,p_142,1,0,78.0,2,missed chance,1.0,5.929392886291143,1.1833999866778642,67.80382471247947,3.0,True,False,False,False,False,False,True,False
280,m_201,p_12,3,0,46.0,27,hit the post,1.0,13.317424675964945,-0.6661801099667649,-38.1693086966567,2.0,False,False,False,True,False,False,True,False
281,m_203,p_15,1,0,17.0,11,missed chance,1.0,6.984475642451622,0.03580131514204748,2.051264258657128,2.0,True,False,False,False,False,False,True,False
282,m_74,p_48,2,0,5.0,1,blocked shot,1.0,11.177356574789945,0.6744614955352839,38.64379713825338,3.0,False,False,False,True,False,False,True,False
283,m_201,p_58,2,0,17.0,9,missed chance,1.0,8.911677732054724,-0.3125244144836613,-17.90632994471101,3.0,False,False,False,True,False,False,True,False
284,m_181,p_156,1,0,87.0,29,goal,1.0,10.97,0.0,0.0,1.0,False,False,False,True,False,False,False,True
285,m_126,p_66,3,0,71.0,52,missed chance,1.0,28.95699224712401,-0.04318088459766061,-2.474082443087415,2.0,False,False,False,True,False,False,True,False
286,m_129,p_136,5,1,9.0,56,hit the post,1.0,12.344670915014301,0.14224073657024053,8.149793880306927,3.0,True,False,False,False,False,False,True,False
287,m_30,p_154,4,0,47.0,29,blocked shot,1.0,17.667110686244087,0.7253261808701207,41.558128934200504,2.0,False,False,False,True,False,False,True,False
288,m_194,p_156,7,2,82.0,29,missed chance,1.0,20.713582500378827,0.03621604207241159,2.0750263614174074,1.0,False,True,False,False,True,False,False,False
289,m_63,p_44,5,2,76.0,15,missed chance,1.0,24.936000080205325,0.6434209034678228,36.8653022192006,2.0,False,True,False,False,False,False,True,False
290,m_91,p_152,3,2,47.0,22,saved by keeper,1.0,23.65889684664101,-0.6057050571023115,-34.704343401692974,3.0,False,True,False,False,False,False,True,False
291,m_204,p_51,1,0,85.0,1,blocked shot,1.0,20.11099201929134,-0.5192694644370901,-29.751948742263856,2.0,False,False,False,True,False,False,True,False
292,m_85,p_157,2,0,50.0,13,saved by keeper,1.0,8.039931591748775,1.0514959391771816,60.24627948999722,2.0,True,False,False,False,False,False,True,False
293,m_43,p_130,2,0,57.0,58,missed chance,1.0,21.70144004438415,0.011520227661982995,0.6600604240614896,2.0,False,False,False,True,False,False,True,False
294,m_119,p_68,3,1,74.0,55,blocked shot,1.0,25.544347711382258,-0.16675763470817384,-9.554508670362653,2.0,False,False,False,True,False,False,True,False
295,m_6,p_36,3,0,78.0,48,missed chance,1.0,30.88856260818881,0.3804462592814887,21.797964988369124,2.0,False,False,False,True,False,False,True,False
296,m_151,p_104,3,0,13.0,7,saved by keeper,1.0,25.234975728143667,0.3217505543966422,18.43494882292201,1.0,False,False,False,True,False,False,True,False
297,m_26,p_41,5,1,71.0,10,missed chance,1.0,30.112791302036417,0.5488485067030571,31.446703026142842,1.0,False,True,False,False,False,False,True,False
